,Unnamed: 0,Tweet_ID,Tweet_Text,Date,In_reply,Retweet_count,Favorite_count,Account,Is_RT,Year,Full_Date,Day,Month,Mention,Hashtag,Engagement_count,week_bin,month_week
7224,7224,1451289101668335622,Special THANK YOU to our friends at @TwinklyLED for presenting such a spectacular showcase and for providing all th… https://t.co/PkxPlJhxZD,21,none,58,256,Razer,N,2021,Thu Oct 21,Thu,Oct,@TwinklyLED,none,314,3,"Oct, Week 3"
7225,7225,1451280407622676482,Rise to the challenge at #RazerCon2021! Get ready to take on fearsome monsters in the latest installment of the… https://t.co/YgYjsHKyOr,21,none,152,942,Razer,N,2021,Thu Oct 21,Thu,Oct,none,#RazerCon2021,1094,3,"Oct, Week 3"
7226,7226,1451278268137558016,"Coming up next is an exclusive showcase from @TwinklyLED, our presenting sponsors for #RazerCon2021.",21,Razer,23,133,Razer,N,2021,Thu Oct 21,Thu,Oct,@TwinklyLED,#RazerCon2021,156,3,"Oct, Week 3"
7227,7227,1451278053775187972,[LIVE NOW] We’re currently live with our Chroma Showcase – tune in now to check out who our latest Razer Chroma par… https://t.co/ThM4Xjv3Le,21,none,61,361,Razer,N,2021,Thu Oct 21,Thu,Oct,none,none,422,3,"Oct, Week 3"
7228,7228,1451273417567739909,"Big thanks to our title sponsor, @NortonGaming, for joining us at #RazerCon2021! https://t.co/d1GjkPWl0n",21,none,61,316,Razer,N,2021,Thu Oct 21,Thu,Oct,@NortonGaming,#RazerCon2021,377,3,"Oct, Week 3"
7229,7229,1451261983785984012,"[LIVE NOW] Join us as we take a deeper look into our recently announced Razer PC Components: Razer Hanbo, Razer Kat… https://t.co/wc331k3wgg",21,none,85,402,Razer,N,2021,Thu Oct 21,Thu,Oct,none,none,487,3,"Oct, Week 3"
7230,7230,1451259229919141902,"Light up your desktop with our all-new lineup of PC components—the Razer Hanbo Chroma liquid cooler, Kunai Chroma a… https://t.co/l3hRRVwEXt",21,none,124,555,Razer,N,2021,Thu Oct 21,Thu,Oct,none,none,679,3,"Oct, Week 3"
7231,7231,1451257962308177925,"We’re excited to join forces with Italian luxury watch maker, @PaneraiOfficial, as part of our #GoGreenWithRazer mo… https://t.co/9D2CjrQ9K3",21,none,73,304,Razer,N,2021,Thu Oct 21,Thu,Oct,@PaneraiOfficial,#GoGreenWithRazer,377,3,"Oct, Week 3"
7232,7232,1451250792527122432,RT @robeytech: A VERY special episode tonight with the celebration of #RazerCon2021 and all things @Razer PC Components as well as @Halo an…,21,none,151,0,Razer,Y,2021,Thu Oct 21,Thu,Oct,@robeytech,#RazerCon2021,151,3,"Oct, Week 3"
7233,7233,1451248048391081985,Prepare for battle and get a chance to win simply by sharing and tuning in to our stream now. From now till Novembe… https://t.co/jpAtk7Rb9S,21,Razer,131,664,Razer,N,2021,Thu Oct 21,Thu,Oct,none,none,795,3,"Oct, Week 3"
7234,7234,1451247911078137860,"Get in on our legendary giveaway at #RazerCon2021. Thanks to our partners from @Xbox, @AMD and @Halo, we have 10 pi… https://t.co/pqL2rEJhko",21,none,965,4353,Razer,N,2021,Thu Oct 21,Thu,Oct,@Xbox,#RazerCon2021,5318,3,"Oct, Week 3"
7235,7235,1451246124279476224,"A new name has entered our gaming chair arsenal—introducing the Razer Enki range.

Whether you’re looking to kick b… https://t.co/L6iUK8mD8H",21,none,318,779,Razer,N,2021,Thu Oct 21,Thu,Oct,none,none,1097,3,"Oct, Week 3"
7236,7236,1451239714812481537,"Performance meets productivity—meet the ultraportable Razer Book, now available in Quartz. Featuring Intel Evo-cert… https://t.co/5v32EeOzka",21,none,90,616,Razer,N,2021,Thu Oct 21,Thu,Oct,none,none,706,3,"Oct, Week 3"
7237,7237,1451237962084241409,"Meet the new Razer Kraken V3 family, reforged with a new look &amp; sporting Razer HyperSense haptics technology. Power… https://t.co/k1UWPZ0DoV",21,none,166,562,Razer,N,2021,Thu Oct 21,Thu,Oct,none,none,728,3,"Oct, Week 3"
7238,7238,1451218866336587778,"RazerCon 2021 is the first carbon neutral livestream where we work to offset all emissions from Razer devices, incl… https://t.co/VLIkscSWLI",21,none,86,386,Razer,N,2021,Thu Oct 21,Thu,Oct,none,none,472,3,"Oct, Week 3"
7239,7239,1451208990147313671,@areyouhourly_ @vidgamepianist We can't wait either!,21,areyouhourly_,0,4,Razer,N,2021,Thu Oct 21,Thu,Oct,@areyouhourly_,none,4,3,"Oct, Week 3"
7240,7240,1451208926716837888,@salsanukke @vidgamepianist Wow is right.,21,salsanukke,0,3,Razer,N,2021,Thu Oct 21,Thu,Oct,@salsanukke,none,3,3,"Oct, Week 3"
7241,7241,1451208896794689539,@TlpRence @vidgamepianist https://t.co/RVQez82n8P,21,TlpRence,0,3,Razer,N,2021,Thu Oct 21,Thu,Oct,@TlpRence,none,3,3,"Oct, Week 3"
7242,7242,1451204858044899331,"✅ Major Announcements
✅ Special Guests
✅ Musical Performances
#RazerCon2021 is LIVE NOW with an opening performance… https://t.co/JeirbVPQHx",21,none,169,586,Razer,N,2021,Thu Oct 21,Thu,Oct,none,#RazerCon2021,755,3,"Oct, Week 3"
7243,7243,1451035530259488768,"We’ve lined up a special gift bundle with any purchase over USD$149 on https://t.co/8qx9FwkbZR from 21 – 25 Oct, us… https://t.co/skdXhvHoRG",21,none,144,516,Razer,N,2021,Thu Oct 21,Thu,Oct,none,none,660,3,"Oct, Week 3"
7244,7244,1450998670615216128,"RT @seagategaming: Tomorrow, 😍 #RazonCon2021 kicks off at 8:30am PT! We have an exclusive segment that kicks off at 2:20pm PT. Grab your po…",21,none,95,0,Razer,Y,2021,Thu Oct 21,Thu,Oct,@seagategaming,#RazonCon2021,95,3,"Oct, Week 3"
7245,7245,1450975512612855811,"@HinterlandGames, @gamigo, 343 Industries, @MergeGamesLtd, @AspyrMedia, @Rogue_Co, and @NEXTStudios!

This is an ev… https://t.co/nR5VdnXkrc",21,Razer,40,248,Razer,N,2021,Thu Oct 21,Thu,Oct,@HinterlandGames,none,288,3,"Oct, Week 3"
7246,7246,1450975155736416258,We’ve lined up an awesome showcase of games for you at #RazerCon2021! From new title announcements to exclusive foo… https://t.co/hMOny6zTUa,21,none,268,883,Razer,N,2021,Thu Oct 21,Thu,Oct,none,#RazerCon2021,1151,3,"Oct, Week 3"
7247,7247,1450920451937476611,"RT @PedroPCMR: I'm all set for #RazerCon2021 tomorrow (October 21st). 

There's gonna be plenty of very, very interesting surprises, and I…",20,none,53,0,Razer,Y,2021,Wed Oct 20,Wed,Oct,@PedroPCMR,#RazerCon2021,53,3,"Oct, Week 3"
7248,7248,1450920435399356416,@PedroPCMR https://t.co/RaAV5UATFj,20,PedroPCMR,0,22,Razer,N,2021,Wed Oct 20,Wed,Oct,@PedroPCMR,none,22,3,"Oct, Week 3"
7249,7249,1450899836375535617,"Crafted for the ultimate balance of speed and control, here is an inside look at the Razer Strider – a hybrid mouse… https://t.co/OjJ82fioKr",20,none,66,433,Razer,N,2021,Wed Oct 20,Wed,Oct,none,none,499,3,"Oct, Week 3"
7250,7250,1450887116381036545,"RT @FL_Studio: FL STUDIO | #RazerCon2021
We're excited to announce that we've teamed up with @BombsAwayMusic for our segment at RazerCon th…",20,none,64,0,Razer,Y,2021,Wed Oct 20,Wed,Oct,@FL_Studio,#RazerCon2021,64,3,"Oct, Week 3"
7251,7251,1450887093593329665,@FL_Studio @BombsAwayMusic https://t.co/rA2JQUICvt,20,FL_Studio,1,14,Razer,N,2021,Wed Oct 20,Wed,Oct,@FL_Studio,none,15,3,"Oct, Week 3"
7252,7252,1450885868844056579,"RT @Anna_Chess: I heard big fighters trash-talk each other before clashes so... You may as well resign already, @GothamChess, Sneki Snek li…",20,none,36,0,Razer,Y,2021,Wed Oct 20,Wed,Oct,@Anna_Chess,none,36,3,"Oct, Week 3"
7253,7253,1450885845368463366,@Anna_Chess @GothamChess https://t.co/YRX0y3eULq,20,Anna_Chess,0,18,Razer,N,2021,Wed Oct 20,Wed,Oct,@Anna_Chess,none,18,3,"Oct, Week 3"
7254,7254,1450839383033188359,Just 1 more sleep till RazerCon 2021! Hang tight as you’re just hours away from an exciting day of celebrations and… https://t.co/s2mczQWt16,20,none,221,723,Razer,N,2021,Wed Oct 20,Wed,Oct,none,none,944,3,"Oct, Week 3"
7255,7255,1450682595818106881,RT @nanoleaf: You're INVITED to our Q&amp;A session with Fortnite pro player @npen01 on October 20th 1PM ET. Here's your chance to get close an…,20,none,27,0,Razer,Y,2021,Wed Oct 20,Wed,Oct,@nanoleaf,none,27,3,"Oct, Week 3"
7256,7256,1450658057290190848,"Just 2 more days to #RazerCon2021! Our CEO, @minliangtan’s keynote kicks off at 10:00AM PT so make sure you tune in… https://t.co/VgEbsaGJhK",20,none,165,527,Razer,N,2021,Wed Oct 20,Wed,Oct,@minliangtan,#RazerCon2021,692,3,"Oct, Week 3"
7257,7257,1450632025069613057,"RT @alexiaraye: So happy to have a new gaming laptop from @Razer THANK YOU😭🎉 

AND we can do unscuffed cooking streams bc now it’s so much…",20,none,20,0,Razer,Y,2021,Wed Oct 20,Wed,Oct,@alexiaraye,none,20,3,"Oct, Week 3"
7258,7258,1450632006694359045,@alexiaraye @NVIDIAGeForce https://t.co/woVvZy0ccK,20,alexiaraye,0,11,Razer,N,2021,Wed Oct 20,Wed,Oct,@alexiaraye,none,11,3,"Oct, Week 3"
7259,7259,1450612828214370306,Get stuck on sustainability with these fun Razer Sneki Snek Fridge Magnets! As we progress toward the next few mile… https://t.co/URirxf4zsY,20,none,80,418,Razer,N,2021,Wed Oct 20,Wed,Oct,none,none,498,3,"Oct, Week 3"
7260,7260,1450594447654223872,RT @respawnbyrazer: Don’t turn into the living dead only three matches in. Stay focused and in the game with RESPAWN Mental Performance Dri…,19,none,40,0,Razer,Y,2021,Tue Oct 19,Tue,Oct,@respawnbyrazer,none,40,3,"Oct, Week 3"
7261,7261,1450537381640163335,"With the Razer Seiren V2 X, deliver true-to-life vocals with a 25mm condenser mic for accurate voice reproduction a… https://t.co/CHD9XXwq7x",19,none,71,423,Razer,N,2021,Tue Oct 19,Tue,Oct,none,none,494,3,"Oct, Week 3"
7262,7262,1450496472680521728,"RT @TeamRazer: Just THREE weeks to vote for @Razer as your Esports Hardware Provider of the Year!
https://t.co/lOqPemIePO https://t.co/38CL…",19,none,57,0,Razer,Y,2021,Tue Oct 19,Tue,Oct,@TeamRazer,none,57,3,"Oct, Week 3"
7263,7263,1450477091783381003,"Unleash your signature sound with our Razer Seiren V2 Pro. Designed for those serious about streaming, deliver powe… https://t.co/VW7SigpVhO",19,none,114,571,Razer,N,2021,Tue Oct 19,Tue,Oct,none,none,685,3,"Oct, Week 3"
7264,7264,1450378872910848001,RT @GothamChess: This is gonna be 🔥,19,none,59,0,Razer,Y,2021,Tue Oct 19,Tue,Oct,@GothamChess,none,59,3,"Oct, Week 3"
7265,7265,1450300256260788224,"@primemattergg, @CapcomUSA_, @freedomgamesgg, @NEOWIZWest, @TwiceDifferent, @larianstudios, @34bigthings,… https://t.co/AWGrtgID0P",19,Razer,29,147,Razer,N,2021,Tue Oct 19,Tue,Oct,@primemattergg,none,176,3,"Oct, Week 3"
7266,7266,1450295659299475456,"This year during #RazerCon2021, we’ll be showcasing the newest updates from some of your favorite games! Make sure… https://t.co/WwJ0whnvWE",19,none,229,720,Razer,N,2021,Tue Oct 19,Tue,Oct,none,#RazerCon2021,949,3,"Oct, Week 3"
7267,7267,1450268195273641984,"Joining this year’s #RazerCon2021 music line-up is @KeroKeroBonito, a British indie pop band known for their eclect… https://t.co/Ac50XYAH35",19,none,158,440,Razer,N,2021,Tue Oct 19,Tue,Oct,@KeroKeroBonito,#RazerCon2021,598,3,"Oct, Week 3"
7268,7268,1450232292224356357,"RT @Anna_Chess: Chess x Razer, my new favourite combo 🥰 (also, I'm going for you, Mr @GothamChess!!)",18,none,48,0,Razer,Y,2021,Mon Oct 18,Mon,Oct,@Anna_Chess,none,48,3,"Oct, Week 3"
7269,7269,1450232270837616645,@Anna_Chess @GothamChess ♟️x🐍💚,18,Anna_Chess,1,15,Razer,N,2021,Mon Oct 18,Mon,Oct,@Anna_Chess,none,16,3,"Oct, Week 3"
7270,7270,1450174968613023747,International masters @GothamChess and @Anna_Chess will be battling it out for Grand Champion of #RazerCon2021—be s… https://t.co/ug9uXR8G5X,18,none,190,852,Razer,N,2021,Mon Oct 18,Mon,Oct,@GothamChess,#RazerCon2021,1042,3,"Oct, Week 3"
7271,7271,1450114596472168458,"3 days left! Be sure to tune in and join us at #RazerCon2021 on October 21, 8AM PT. RSVP now at… https://t.co/xsvhWi65ip",18,none,541,1053,Razer,N,2021,Mon Oct 18,Mon,Oct,none,#RazerCon2021,1594,3,"Oct, Week 3"
7272,7272,1449963707036049410,"We’re just 4 days away from a full day of gaming celebrations! From exciting unveils to special appearances, what a… https://t.co/l2ls14MEpR",18,none,210,747,Razer,N,2021,Mon Oct 18,Mon,Oct,none,none,957,3,"Oct, Week 3"
7273,7273,1449933268141359105,"Only 4 days left till our epic celebration for gamers! From now till October 31, score an exclusive, limited-time… https://t.co/G8qBROpQlm",18,none,217,643,Razer,N,2021,Mon Oct 18,Mon,Oct,none,none,860,3,"Oct, Week 3"
7274,7274,1449812577031278597,"Enjoy this closeup feature of our latest exclusive collaboration with China’s leading lifestyle sportswear brand, L… https://t.co/YqUNWB0j9g",17,none,116,528,Razer,N,2021,Sun Oct 17,Sun,Oct,none,none,644,3,"Oct, Week 3"
7275,7275,1449752176260173827,The one and only @PaladinAmber will be joining us from the Australian Outback to talk about our Sustainability effo… https://t.co/pnrxljKm2y,17,none,181,729,Razer,N,2021,Sun Oct 17,Sun,Oct,@PaladinAmber,none,910,3,"Oct, Week 3"
7276,7276,1449570874747674625,Join @respawnbyrazer at RazerCon on Oct 21 &amp; get in on their giveaway. The winner will be announced live at 9AM PT… https://t.co/CyuW4B8mct,17,none,194,643,Razer,N,2021,Sun Oct 17,Sun,Oct,@respawnbyrazer,none,837,3,"Oct, Week 3"
7277,7277,1449450103383760899,Power your play with the Razer Universal Quick Charging Stand for Xbox. Available in a variety of colors that match… https://t.co/18fqS4gKk9,16,none,70,465,Razer,N,2021,Sat Oct 16,Sat,Oct,none,none,535,3,"Oct, Week 3"
7278,7278,1449389808774696961,5 DAYS left till #RazerCon2021! Make sure to share your battlestation with us for a chance to win some amazing loot… https://t.co/xeKAFrbneS,16,none,238,754,Razer,N,2021,Sat Oct 16,Sat,Oct,none,#RazerCon2021,992,3,"Oct, Week 3"
7279,7279,1449163296624500737,"Take part in the #RazerCon2021 grand raffle for a chance to win some epic loot from us! Here's how to enter:

✅ Sig… https://t.co/yBJAA6lGea",16,none,893,1467,Razer,N,2021,Sat Oct 16,Sat,Oct,none,#RazerCon2021,2360,3,"Oct, Week 3"
7280,7280,1449122585250177029,"RT @seagategaming: In celebration of everything gaming, #RazerCon2021 is back on October 21st and it's gearing up to be bigger and better t…",15,none,120,0,Razer,Y,2021,Fri Oct 15,Fri,Oct,@seagategaming,#RazerCon2021,120,3,"Oct, Week 3"
7281,7281,1449122545152643073,@seagategaming https://t.co/laUzr0R7Xa,15,seagategaming,4,26,Razer,N,2021,Fri Oct 15,Fri,Oct,@seagategaming,none,30,3,"Oct, Week 3"
7282,7282,1449087814738530311,"Fire up a wild ride across the cosmos and save the universe. For a limited time, receive a copy of Marvel’s Guardia… https://t.co/n7UEvH5FPX",15,none,70,374,Razer,N,2021,Fri Oct 15,Fri,Oct,none,none,444,3,"Oct, Week 3"
7283,7283,1449027432581931009,Join our friends @CourageJD @FemSteph and @Cloakzy at RazerCon as we test their knowledge across gaming and more. I… https://t.co/RZStwToMuB,15,none,148,797,Razer,N,2021,Fri Oct 15,Fri,Oct,@CourageJD,none,945,3,"Oct, Week 3"
7284,7284,1448857626645721095,"Thank you for your participation, we are in the midst of contacting the winners. Stay tuned for our next giveaway!",15,Razer,17,178,Razer,N,2021,Fri Oct 15,Fri,Oct,none,none,195,3,"Oct, Week 3"
7285,7285,1448829518412537860,@DarrellSarfaraz @Tassemet @ZelenJackArt @2040Damian 10 winners were selected across all our social channels.,15,DarrellSarfaraz,1,8,Razer,N,2021,Fri Oct 15,Fri,Oct,@DarrellSarfaraz,none,9,3,"Oct, Week 3"
7286,7286,1448800824373743616,"Have a question for Sneki? During #RazerCon2021, you’ll have a chance to get them all answered! Submit your questio… https://t.co/NLsGFBmJYF",15,none,137,493,Razer,N,2021,Fri Oct 15,Fri,Oct,none,#RazerCon2021,630,3,"Oct, Week 3"
7287,7287,1448800426652962846,"RT @LaserCorn: The @20thcentury team sent me the ultimate #FreeGuy box! This thing is a monster! Thank you to @razer, @zennioptical, @gfuel…",14,none,14,0,Razer,Y,2021,Thu Oct 14,Thu,Oct,@LaserCorn,#FreeGuy,14,2,"Oct, Week 2"
7288,7288,1448765813637333012,@FamilyJules7x @vidgamepianist @ToxicxEternity @The8BitDrummer https://t.co/gVHnA43cDJ,14,FamilyJules7x,2,12,Razer,N,2021,Thu Oct 14,Thu,Oct,@FamilyJules7x,none,14,2,"Oct, Week 2"
7289,7289,1448744692988866567,"Congratulations to @Tassemet, @ZelenJackArt, and @2040Damian! You have all been selected as our giveaway winners fo… https://t.co/4QkDuYrABW",14,Razer,11,160,Razer,N,2021,Thu Oct 14,Thu,Oct,@Tassemet,none,171,2,"Oct, Week 2"
7290,7290,1448744410527658010,@The8BitDrummer @vidgamepianist @FamilyJules7x @ToxicxEternity https://t.co/r4x63Kxv5r,14,The8BitDrummer,2,22,Razer,N,2021,Thu Oct 14,Thu,Oct,@The8BitDrummer,none,24,2,"Oct, Week 2"
7291,7291,1448727283498307596,RT @respawnbyrazer: It's that time of year where we dive deep into scary games! Make sure you're stocked on RESPAWN's Mental Performance Dr…,14,none,19,0,Razer,Y,2021,Thu Oct 14,Thu,Oct,@respawnbyrazer,none,19,2,"Oct, Week 2"
7292,7292,1448725421709840387,Experience a video game musical journey starting with melodic piano tunes to epic energetic beats by a unique assem… https://t.co/S5ZSDwnpxi,14,none,124,608,Razer,N,2021,Thu Oct 14,Thu,Oct,none,none,732,2,"Oct, Week 2"
7293,7293,1448718767337324546,@PaladinAmber @minliangtan https://t.co/D9JZF1w7ti,14,PaladinAmber,0,16,Razer,N,2021,Thu Oct 14,Thu,Oct,@PaladinAmber,none,16,2,"Oct, Week 2"
7294,7294,1448669764298031107,@TlpRence No problem 💚,14,TlpRence,0,3,Razer,N,2021,Thu Oct 14,Thu,Oct,@TlpRence,none,3,2,"Oct, Week 2"
7295,7295,1448669531484790787,@TheTechne1 We'll write that down ✍😉 https://t.co/KVesDHGr77,14,TheTechne1,0,18,Razer,N,2021,Thu Oct 14,Thu,Oct,@TheTechne1,none,18,2,"Oct, Week 2"
7296,7296,1448668464894279680,@rrubivi https://t.co/VD7jRDYK1e,14,rrrubiwi,0,8,Razer,N,2021,Thu Oct 14,Thu,Oct,@rrubivi,none,8,2,"Oct, Week 2"
7297,7297,1448665797144899589,Stand your ground with the new Razer Universal Chair Caster Studs—a battle-ready upgrade for your gaming chair givi… https://t.co/UnM7482spT,14,none,51,394,Razer,N,2021,Thu Oct 14,Thu,Oct,none,none,445,2,"Oct, Week 2"
7298,7298,1448556964401741825,"RT @dj_soda_: 21일에 RazerCon에서 라이브스트리밍한당 보러올거지 소보로들?❤️

I am so excited to participate RazerCon 2021! Don't miss out🥳💚❤️",14,none,60,0,Razer,Y,2021,Thu Oct 14,Thu,Oct,@dj_soda_,none,60,2,"Oct, Week 2"
7299,7299,1448438440555581441,"Enhance your in-game comms with the Razer Kaira X for PlayStation – built with our Razer Hyperclear Cardioid mic, t… https://t.co/JG1m52utAm",14,none,53,345,Razer,N,2021,Thu Oct 14,Thu,Oct,none,none,398,2,"Oct, Week 2"
7300,7300,1448363164396101640,The legendary @Sneaky joins us at #RazerCon2021 to breakdown his LoL World’s predictions as the knockout round. Who… https://t.co/j5tja6z4vm,13,none,147,886,Razer,N,2021,Wed Oct 13,Wed,Oct,@Sneaky,#RazerCon2021,1033,2,"Oct, Week 2"
7301,7301,1448334705846198276,"Special shoutout to @Intel, @Windows, @Seagategaming, and @TwinklyLED for being this year's Presenting Partners!",13,Razer,26,150,Razer,N,2021,Wed Oct 13,Wed,Oct,@Intel,none,176,2,"Oct, Week 2"
7302,7302,1448332849506103298,For #RazerCon2021 we’ve partnered up with some of our closest friends to bring you an event filled with the latest… https://t.co/s28DrRkkAl,13,none,162,527,Razer,N,2021,Wed Oct 13,Wed,Oct,none,#RazerCon2021,689,2,"Oct, Week 2"
7303,7303,1448303976454184961,Pledge your support for a greener future with these cute Razer Sneki Snek Fridge Magnets! Made with 100% eco-friend… https://t.co/fqQvOA5BsK,13,none,70,380,Razer,N,2021,Wed Oct 13,Wed,Oct,none,none,450,2,"Oct, Week 2"
7304,7304,1448073438137094147,"RT @respawnbyrazer: When your RGB lights start to flicker, a specter may be present. Stay cool and focused through all the hauntings with R…",12,none,35,0,Razer,Y,2021,Tue Oct 12,Tue,Oct,@respawnbyrazer,none,35,2,"Oct, Week 2"
7305,7305,1448049763442515972,@_galacticaa @TeamRazer Looks so comfy 💚,12,_galacticaa,0,6,Razer,N,2021,Tue Oct 12,Tue,Oct,@_galacticaa,none,6,2,"Oct, Week 2"
7306,7306,1448025258594750465,"RT @mitu97889220: #Razer
#RazerPhotography 
🟢 Razer Iskur
🟢 Razer Razer opus x greenedition
opus君は優秀ね😊どこでも使える😉👍✨🐍🐍🐍 https://t.co/tZO7yjRpX5",12,none,24,0,Razer,Y,2021,Tue Oct 12,Tue,Oct,@mitu97889220,#Razer,24,2,"Oct, Week 2"
7307,7307,1448000645496250368,"Crafted for the optimal balance of speed &amp; control, the Razer Strider is a fusion that defies convention—combining… https://t.co/Kv2odxBlra",12,none,51,330,Razer,N,2021,Tue Oct 12,Tue,Oct,none,none,381,2,"Oct, Week 2"
7308,7308,1447940290363469832,There’s still time to get in on one of our greatest giveaways! Enter our #RazerCon2021 Grand Raffle and stand a cha… https://t.co/YOUgmplmVl,12,none,467,1110,Razer,N,2021,Tue Oct 12,Tue,Oct,none,#RazerCon2021,1577,2,"Oct, Week 2"
7309,7309,1447850221770194944,"RT @towelthetank: Broke in this bad boy @Razer Iskur XL for 18 hours during last nights stream. Feels good, feels big, and I highly suggest…",12,none,32,0,Razer,Y,2021,Tue Oct 12,Tue,Oct,@towelthetank,none,32,2,"Oct, Week 2"
7310,7310,1447725663390089220,"RT @mimisakura08: Welcome to the Team Mercury🐍🤍

#Razer #razerzephyr 
#TeamMercury #Razerphotography https://t.co/INq6SMzGGl",12,none,93,0,Razer,Y,2021,Tue Oct 12,Tue,Oct,@mimisakura08,#Razer,93,2,"Oct, Week 2"
7311,7311,1447577889466163200,"Thanks to your continuous support to bring us through the milestone of 700K trees saved, we’ve unlocked the next Sn… https://t.co/7FhltqcyLP",11,none,77,671,Razer,N,2021,Mon Oct 11,Mon,Oct,none,none,748,2,"Oct, Week 2"
7312,7312,1447463324782776330,"Thank you for your participation, we are in the midst of contacting the winners. Stay tuned for our next giveaway!",11,Razer,9,178,Razer,N,2021,Mon Oct 11,Mon,Oct,none,none,187,2,"Oct, Week 2"
7313,7313,1447351263662837760,"The Razer Kaira X for Xbox features our cutting-edge TriForce 50mm drivers that enhance your highs, mids, and lows… https://t.co/wvrdYDSPwN",11,none,43,314,Razer,N,2021,Mon Oct 11,Mon,Oct,none,none,357,2,"Oct, Week 2"
7314,7314,1447275997158543361,Winners will be announced on Oct 14th. GL HF.,10,Razer,17,295,Razer,N,2021,Sun Oct 10,Sun,Oct,none,none,312,2,"Oct, Week 2"
7315,7315,1447275785862135816,"What’s a birthday without some presents? To celebrate Sneki Snek turning one, we’re giving away 10 limited-edition… https://t.co/g2DniqztqR",10,none,394,2671,Razer,N,2021,Sun Oct 10,Sun,Oct,none,none,3065,2,"Oct, Week 2"
7316,7316,1447215530864259078,"Happy Birthday to our sustainability mascot, Sneki Snek! Today, we’re not only celebrating Sneki Snek’s big day, bu… https://t.co/U5JqVLU9FA",10,none,73,520,Razer,N,2021,Sun Oct 10,Sun,Oct,none,none,593,2,"Oct, Week 2"
7317,7317,1446989085797539841,"Giveaway ends 13 October, 23:59 PDT. To sweeten the deal, we’re adding on a Razer Basilisk V3 for 3 out of the 5 lu… https://t.co/UlfuHoV2X7",10,Razer,26,269,Razer,N,2021,Sun Oct 10,Sun,Oct,none,none,295,2,"Oct, Week 2"
7318,7318,1446989001517375495,"Fully immerse yourself in Life is Strange: True Colors, now integrated with Razer Chroma RGB. In partnership with… https://t.co/LKE8h2YQxY",10,none,282,670,Razer,N,2021,Sun Oct 10,Sun,Oct,none,none,952,2,"Oct, Week 2"
7319,7319,1446914360371077121,"Every entry also increases your odds at winning yourself a Razer Zephyr once it launches. Giveaway ends October 10, 11:59PM PDT.",9,Razer,26,208,Razer,N,2021,Sat Oct 09,Sat,Oct,none,none,234,2,"Oct, Week 2"
7320,7320,1446913417365884928,"Enter our Razer Zephyr AR Filter Giveaway for a chance to be featured at #RazerCon2021!  

✅ Try out the Razer Zeph… https://t.co/aDmEJcvv42",9,none,103,400,Razer,N,2021,Sat Oct 09,Sat,Oct,none,#RazerCon2021,503,2,"Oct, Week 2"
7321,7321,1446853097913946117,"The legendary Razer Blade 15 is now available with Windows 11—with a fresh look and set of tools, experience pure p… https://t.co/6j5zJXbF3I",9,none,51,420,Razer,N,2021,Sat Oct 09,Sat,Oct,none,none,471,2,"Oct, Week 2"
7322,7322,1446631616541966338,@gcs_owls https://t.co/CPJjovHVVI,9,gcs_owls,0,14,Razer,N,2021,Sat Oct 09,Sat,Oct,@gcs_owls,none,14,2,"Oct, Week 2"
7323,7323,1446626575303184391,Enjoy gaming in a whole new light with the new Razer Chroma Light Strip Set. With 16.8 million colors and a suite o… https://t.co/bzVlh17mTq,9,none,50,412,Razer,N,2021,Sat Oct 09,Sat,Oct,none,none,462,2,"Oct, Week 2"
7324,7324,1446596656133120002,@Charalanahzard @NVIDIACreators Enjoy! 💚,8,Charalanahzard,0,31,Razer,N,2021,Fri Oct 08,Fri,Oct,@Charalanahzard,none,31,2,"Oct, Week 2"
7325,7325,1446595761777483777,RT @Charalanahzard: Wanted to give another huge thanks to @Razer for hooking me up with a Razer Blade 15 #NVIDIAStudio laptop - this + the…,8,none,58,0,Razer,Y,2021,Fri Oct 08,Fri,Oct,@Charalanahzard,#NVIDIAStudio,58,2,"Oct, Week 2"
7326,7326,1446563261562777600,"RT @Halo: Prepare to stock up your armory. Pre-orders are now live for @Razer’s full line of #HaloInfinite gear, worthy of a Spartan.

⚔️ h…",8,none,304,0,Razer,Y,2021,Fri Oct 08,Fri,Oct,@Halo,#HaloInfinite,304,2,"Oct, Week 2"
7327,7327,1446553484795408385,@Halo @HaloGear https://t.co/JAQAL8xSNc,8,Halo,4,203,Razer,N,2021,Fri Oct 08,Fri,Oct,@Halo,none,207,2,"Oct, Week 2"
7328,7328,1446551087314526208,Join our #RazerCon2021 Chroma Showdown for a chance to win a suite of Razer hardware and more! Simply participate b… https://t.co/WOhohgqhht,8,none,127,465,Razer,N,2021,Fri Oct 08,Fri,Oct,none,#RazerCon2021,592,2,"Oct, Week 2"
7329,7329,1446505520861351945,@asternshelf @Halo @HaloGear https://t.co/YmXEkTbeEi,8,asternshelf,0,9,Razer,N,2021,Fri Oct 08,Fri,Oct,@asternshelf,none,9,2,"Oct, Week 2"
7330,7330,1446490709427736580,Pre-order is officially live today for our exclusive line of @Halo-inspired gear! Sign up to get first dibs on the… https://t.co/TpioqPkPcT,8,none,197,1682,Razer,N,2021,Fri Oct 08,Fri,Oct,@Halo,none,1879,2,"Oct, Week 2"
